Epoch	Training Loss.	Learning Rate:  	T. Perplexity. 	V. Loss	V. Perplexity	
 1.0000e+00	 1.0856e+01	 1.0000e-04	 5.2246e+04	 1.0800e+01	 4.9142e+04	
 2.0000e+00	 1.0719e+01	 1.0000e-04	 4.5573e+04	 1.0571e+01	 3.9074e+04	
 3.0000e+00	 1.0061e+01	 1.0000e-04	 2.6236e+04	 8.9682e+00	 7.9112e+03	
 4.0000e+00	 7.3001e+00	 1.0000e-04	 2.3990e+03	 6.4849e+00	 6.8187e+02	
 5.0000e+00	 5.5745e+00	 1.0000e-04	 2.7370e+02	 6.2473e+00	 5.5125e+02	
 6.0000e+00	 5.2790e+00	 1.0000e-04	 2.0049e+02	 6.2360e+00	 5.5087e+02	
 7.0000e+00	 5.1889e+00	 1.0000e-04	 1.8278e+02	 6.2409e+00	 5.5744e+02	
 8.0000e+00	 5.1326e+00	 1.0000e-04	 1.7240e+02	 6.2430e+00	 5.6108e+02	
 9.0000e+00	 5.0882e+00	 1.0000e-04	 1.6449e+02	 6.2428e+00	 5.6374e+02	
 1.0000e+01	 5.0829e+00	 1.0000e-04	 1.6390e+02	 6.2305e+00	 5.5822e+02	
 1.1000e+01	 5.0009e+00	 1.0000e-04	 1.5069e+02	 6.2123e+00	 5.4933e+02	
 1.2000e+01	 4.9769e+00	 1.0000e-04	 1.4681e+02	 6.1942e+00	 5.4124e+02	
 1.3000e+01	 4.9218e+00	 1.0000e-04	 1.3927e+02	 6.1757e+00	 5.3274e+02	
 1.4000e+01	 4.8746e+00	 1.0000e-04	 1.3288e+02	 6.1514e+00	 5.2106e+02	
 1.5000e+01	 4.8359e+00	 1.0000e-04	 1.2798e+02	 6.1317e+00	 5.1205e+02	
 1.6000e+01	 4.8084e+00	 1.0000e-04	 1.2448e+02	 6.1083e+00	 5.0100e+02	
 1.7000e+01	 4.7747e+00	 1.0000e-04	 1.2105e+02	 6.0853e+00	 4.9090e+02	
 1.8000e+01	 4.7223e+00	 1.0000e-04	 1.1413e+02	 6.0626e+00	 4.8078e+02	
 1.9000e+01	 4.6984e+00	 1.0000e-04	 1.1152e+02	 6.0486e+00	 4.7551e+02	
 2.0000e+01	 4.6676e+00	 1.0000e-04	 1.0836e+02	 6.0188e+00	 4.6178e+02	
 2.1000e+01	 4.6153e+00	 1.0000e-04	 1.0265e+02	 6.0049e+00	 4.5697e+02	
 2.2000e+01	 4.5777e+00	 1.0000e-04	 9.9310e+01	 5.9892e+00	 4.5118e+02	
 2.3000e+01	 4.5316e+00	 1.0000e-04	 9.4825e+01	 5.9725e+00	 4.4502e+02	
 2.4000e+01	 4.5284e+00	 1.0000e-04	 9.4723e+01	 5.9537e+00	 4.3747e+02	
 2.5000e+01	 4.4701e+00	 1.0000e-04	 8.9072e+01	 5.9404e+00	 4.3287e+02	
 2.6000e+01	 4.4352e+00	 1.0000e-04	 8.6201e+01	 5.9221e+00	 4.2597e+02	
 2.7000e+01	 4.4261e+00	 1.0000e-04	 8.5553e+01	 5.9145e+00	 4.2399e+02	
 2.8000e+01	 4.3878e+00	 1.0000e-04	 8.2271e+01	 5.9000e+00	 4.1872e+02	
 2.9000e+01	 4.3315e+00	 1.0000e-04	 7.8069e+01	 5.8908e+00	 4.1640e+02	
 3.0000e+01	 4.3200e+00	 1.0000e-04	 7.7236e+01	 5.8856e+00	 4.1562e+02	
 3.1000e+01	 4.2915e+00	 1.0000e-04	 7.4967e+01	 5.8716e+00	 4.1044e+02	
 3.2000e+01	 4.2629e+00	 1.0000e-04	 7.3004e+01	 5.8596e+00	 4.0635e+02	
 3.3000e+01	 4.2352e+00	 1.0000e-04	 7.0598e+01	 5.8553e+00	 4.0564e+02	
 3.4000e+01	 4.2055e+00	 1.0000e-04	 6.8783e+01	 5.8474e+00	 4.0430e+02	
 3.5000e+01	 4.1591e+00	 1.0000e-04	 6.5709e+01	 5.8237e+00	 3.9462e+02	
 3.6000e+01	 4.1540e+00	 1.0000e-04	 6.5453e+01	 5.8162e+00	 3.9275e+02	
 3.7000e+01	 4.1321e+00	 1.0000e-04	 6.3978e+01	 5.8135e+00	 3.9285e+02	
 3.8000e+01	 4.1002e+00	 1.0000e-04	 6.2381e+01	 5.7966e+00	 3.8666e+02	
