Epoch	Training Loss.	Learning Rate:  	T. Perplexity. 	V. Loss	V. Perplexity	
 1.0000e+00	 1.0851e+01	 1.0000e-04	 5.2013e+04	 1.0768e+01	 4.7589e+04	
 2.0000e+00	 1.0706e+01	 1.0000e-04	 4.4990e+04	 1.0579e+01	 3.9391e+04	
 3.0000e+00	 1.0461e+01	 1.0000e-04	 3.5468e+04	 1.0120e+01	 2.4973e+04	
 4.0000e+00	 9.5074e+00	 1.0000e-04	 1.6194e+04	 8.0974e+00	 3.3360e+03	
 5.0000e+00	 6.5509e+00	 1.0000e-04	 1.0683e+03	 6.2940e+00	 5.6957e+02	
 6.0000e+00	 5.3194e+00	 1.0000e-04	 2.1201e+02	 6.1813e+00	 5.2032e+02	
 7.0000e+00	 5.1526e+00	 1.0000e-04	 1.7753e+02	 6.1519e+00	 5.1025e+02	
 8.0000e+00	 5.0415e+00	 1.0000e-04	 1.5838e+02	 6.1281e+00	 5.0146e+02	
 9.0000e+00	 4.9788e+00	 1.0000e-04	 1.4905e+02	 6.1018e+00	 4.9097e+02	
 1.0000e+01	 4.9042e+00	 1.0000e-04	 1.3788e+02	 6.0796e+00	 4.8255e+02	
 1.1000e+01	 4.8258e+00	 1.0000e-04	 1.2778e+02	 6.0564e+00	 4.7354e+02	
 1.2000e+01	 4.7981e+00	 1.0000e-04	 1.2386e+02	 6.0320e+00	 4.6402e+02	
 1.3000e+01	 4.7229e+00	 1.0000e-04	 1.1491e+02	 6.0082e+00	 4.5480e+02	
 1.4000e+01	 4.6752e+00	 1.0000e-04	 1.0936e+02	 5.9897e+00	 4.4819e+02	
 1.5000e+01	 4.6273e+00	 1.0000e-04	 1.0461e+02	 5.9660e+00	 4.3911e+02	
 1.6000e+01	 4.5719e+00	 1.0000e-04	 9.8950e+01	 5.9518e+00	 4.3461e+02	
 1.7000e+01	 4.5235e+00	 1.0000e-04	 9.4355e+01	 5.9279e+00	 4.2571e+02	
 1.8000e+01	 4.4905e+00	 1.0000e-04	 9.1261e+01	 5.9142e+00	 4.2131e+02	
 1.9000e+01	 4.4517e+00	 1.0000e-04	 8.7491e+01	 5.8960e+00	 4.1482e+02	
 2.0000e+01	 4.4070e+00	 1.0000e-04	 8.3916e+01	 5.8818e+00	 4.1052e+02	
 2.1000e+01	 4.3713e+00	 1.0000e-04	 8.1198e+01	 5.8714e+00	 4.0760e+02	
 2.2000e+01	 4.3262e+00	 1.0000e-04	 7.7340e+01	 5.8598e+00	 4.0446e+02	
 2.3000e+01	 4.2746e+00	 1.0000e-04	 7.3620e+01	 5.8473e+00	 4.0052e+02	
 2.4000e+01	 4.2429e+00	 1.0000e-04	 7.1329e+01	 5.8413e+00	 3.9962e+02	
