Epoch	Training Loss.	Learning Rate:  	T. Perplexity. 	V. Loss	V. Perplexity	
 1.0000e+00	 1.0851e+01	 1.0000e-04	 5.2001e+04	 1.0801e+01	 4.9213e+04	
 2.0000e+00	 1.0728e+01	 1.0000e-04	 4.5968e+04	 1.0650e+01	 4.2274e+04	
 3.0000e+00	 1.0396e+01	 1.0000e-04	 3.3794e+04	 9.7373e+00	 1.7014e+04	
 4.0000e+00	 8.2473e+00	 1.0000e-04	 6.3051e+03	 6.9198e+00	 1.0422e+03	
 5.0000e+00	 5.8194e+00	 1.0000e-04	 3.6591e+02	 6.2915e+00	 5.7481e+02	
 6.0000e+00	 5.3364e+00	 1.0000e-04	 2.1280e+02	 6.2447e+00	 5.5625e+02	
 7.0000e+00	 5.1957e+00	 1.0000e-04	 1.8328e+02	 6.2366e+00	 5.5653e+02	
 8.0000e+00	 5.1221e+00	 1.0000e-04	 1.7101e+02	 6.2388e+00	 5.6082e+02	
 9.0000e+00	 5.0665e+00	 1.0000e-04	 1.6075e+02	 6.2300e+00	 5.5853e+02	
 1.0000e+01	 5.0420e+00	 1.0000e-04	 1.5688e+02	 6.2105e+00	 5.4940e+02	
 1.1000e+01	 4.9846e+00	 1.0000e-04	 1.4881e+02	 6.1939e+00	 5.4161e+02	
 1.2000e+01	 4.9388e+00	 1.0000e-04	 1.4186e+02	 6.1739e+00	 5.3224e+02	
 1.3000e+01	 4.9051e+00	 1.0000e-04	 1.3687e+02	 6.1529e+00	 5.2238e+02	
 1.4000e+01	 4.8382e+00	 1.0000e-04	 1.2796e+02	 6.1281e+00	 5.1074e+02	
 1.5000e+01	 4.8029e+00	 1.0000e-04	 1.2387e+02	 6.1050e+00	 5.0024e+02	
 1.6000e+01	 4.7636e+00	 1.0000e-04	 1.1894e+02	 6.0825e+00	 4.8999e+02	
 1.7000e+01	 4.7299e+00	 1.0000e-04	 1.1531e+02	 6.0641e+00	 4.8246e+02	
 1.8000e+01	 4.6990e+00	 1.0000e-04	 1.1169e+02	 6.0377e+00	 4.7088e+02	
 1.9000e+01	 4.6557e+00	 1.0000e-04	 1.0691e+02	 6.0247e+00	 4.6620e+02	
 2.0000e+01	 4.6069e+00	 1.0000e-04	 1.0226e+02	 6.0023e+00	 4.5656e+02	
