Epoch	Training Loss.	Learning Rate:  	T. Perplexity. 	V. Loss	V. Perplexity	
 1.0000e+00	 4.8462e+00	 1.0000e-04	 5.9396e+02	 4.2675e+00	 7.7654e+01	
 2.0000e+00	 3.8342e+00	 1.0000e-04	 5.0099e+01	 3.8130e+00	 4.8179e+01	
 3.0000e+00	 3.4864e+00	 1.0000e-04	 3.5032e+01	 3.5901e+00	 3.8579e+01	
 4.0000e+00	 3.2742e+00	 1.0000e-04	 2.8197e+01	 3.4489e+00	 3.3558e+01	
 5.0000e+00	 3.1215e+00	 1.0000e-04	 2.4112e+01	 3.3546e+00	 3.0627e+01	
 6.0000e+00	 3.0030e+00	 1.0000e-04	 2.1359e+01	 3.2840e+00	 2.8591e+01	
 7.0000e+00	 2.9039e+00	 1.0000e-04	 1.9273e+01	 3.2332e+00	 2.7249e+01	
 8.0000e+00	 2.8191e+00	 1.0000e-04	 1.7655e+01	 3.1943e+00	 2.6292e+01	
 9.0000e+00	 2.7445e+00	 1.0000e-04	 1.6339e+01	 3.1645e+00	 2.5597e+01	
 1.0000e+01	 2.6772e+00	 1.0000e-04	 1.5236e+01	 3.1381e+00	 2.4948e+01	
 1.1000e+01	 2.6158e+00	 1.0000e-04	 1.4294e+01	 3.1177e+00	 2.4466e+01	
 1.2000e+01	 2.5578e+00	 1.0000e-04	 1.3458e+01	 3.1061e+00	 2.4265e+01	
 1.3000e+01	 2.5035e+00	 1.0000e-04	 1.2720e+01	 3.0921e+00	 2.3960e+01	
 1.4000e+01	 2.4528e+00	 1.0000e-04	 1.2066e+01	 3.0818e+00	 2.3705e+01	
 1.5000e+01	 2.4039e+00	 1.0000e-04	 1.1469e+01	 3.0827e+00	 2.3867e+01	
 1.6000e+01	 2.3585e+00	 1.0000e-04	 1.0941e+01	 3.0787e+00	 2.3778e+01	
 1.7000e+01	 2.3142e+00	 1.0000e-04	 1.0450e+01	 3.0761e+00	 2.3713e+01	
 1.8000e+01	 2.2717e+00	 1.0000e-04	 1.0002e+01	 3.0771e+00	 2.3771e+01	
 1.9000e+01	 2.2313e+00	 1.0000e-04	 9.5917e+00	 3.0812e+00	 2.3906e+01	
 2.0000e+01	 2.1930e+00	 1.0000e-04	 9.2203e+00	 3.0818e+00	 2.3914e+01	
 2.1000e+01	 2.1559e+00	 1.0000e-04	 8.8739e+00	 3.0828e+00	 2.3957e+01	
 2.2000e+01	 2.1200e+00	 1.0000e-04	 8.5514e+00	 3.0923e+00	 2.4286e+01	
 2.3000e+01	 2.0845e+00	 1.0000e-04	 8.2441e+00	 3.0986e+00	 2.4473e+01	
 2.4000e+01	 2.0489e+00	 1.0000e-04	 7.9483e+00	 3.1134e+00	 2.4919e+01	
 2.5000e+01	 2.0146e+00	 1.0000e-04	 7.6724e+00	 3.1216e+00	 2.5099e+01	
 2.6000e+01	 1.9815e+00	 1.0000e-04	 7.4168e+00	 3.1443e+00	 2.5862e+01	
 2.7000e+01	 1.9487e+00	 1.0000e-04	 7.1708e+00	 3.1499e+00	 2.5915e+01	
 2.8000e+01	 1.9182e+00	 1.0000e-04	 6.9502e+00	 3.1617e+00	 2.6244e+01	
 2.9000e+01	 1.8867e+00	 1.0000e-04	 6.7292e+00	 3.1719e+00	 2.6597e+01	
 3.0000e+01	 1.8543e+00	 1.0000e-04	 6.5100e+00	 3.1820e+00	 2.6889e+01	
 3.1000e+01	 1.8229e+00	 1.0000e-04	 6.3042e+00	 3.1954e+00	 2.7322e+01	
 3.2000e+01	 1.7926e+00	 1.0000e-04	 6.1122e+00	 3.2126e+00	 2.7910e+01	
 3.3000e+01	 1.7635e+00	 1.0000e-04	 5.9324e+00	 3.2285e+00	 2.8432e+01	
 3.4000e+01	 1.7357e+00	 1.0000e-04	 5.7669e+00	 3.2442e+00	 2.8903e+01	
 3.5000e+01	 1.7070e+00	 1.0000e-04	 5.6002e+00	 3.2639e+00	 2.9619e+01	
 3.6000e+01	 1.6775e+00	 1.0000e-04	 5.4342e+00	 3.2788e+00	 3.0119e+01	
 3.7000e+01	 1.6498e+00	 1.0000e-04	 5.2825e+00	 3.3052e+00	 3.1102e+01	
 3.8000e+01	 1.6232e+00	 1.0000e-04	 5.1412e+00	 3.3174e+00	 3.1466e+01	
 3.9000e+01	 1.5974e+00	 1.0000e-04	 5.0084e+00	 3.3403e+00	 3.2271e+01	
 4.0000e+01	 1.5725e+00	 1.0000e-04	 4.8829e+00	 3.3646e+00	 3.3246e+01	
 4.1000e+01	 1.5464e+00	 1.0000e-04	 4.7551e+00	 3.3842e+00	 3.3876e+01	
 4.2000e+01	 1.5215e+00	 1.0000e-04	 4.6366e+00	 3.3996e+00	 3.4398e+01	
 4.3000e+01	 1.4975e+00	 1.0000e-04	 4.5250e+00	 3.4162e+00	 3.5118e+01	
 4.4000e+01	 1.4746e+00	 1.0000e-04	 4.4207e+00	 3.4387e+00	 3.6078e+01	
 4.5000e+01	 1.4500e+00	 1.0000e-04	 4.3117e+00	 3.4606e+00	 3.6962e+01	
 4.6000e+01	 1.4274e+00	 1.0000e-04	 4.2139e+00	 3.4827e+00	 3.7954e+01	
 4.7000e+01	 1.4062e+00	 1.0000e-04	 4.1243e+00	 3.5013e+00	 3.8625e+01	
 4.8000e+01	 1.3847e+00	 1.0000e-04	 4.0353e+00	 3.5297e+00	 3.9888e+01	
 4.9000e+01	 1.3638e+00	 1.0000e-04	 3.9510e+00	 3.5533e+00	 4.0961e+01	
 5.0000e+01	 1.3438e+00	 1.0000e-04	 3.8715e+00	 3.5867e+00	 4.2446e+01	
