Epoch	Training Loss.	Learning Rate:  	T. Perplexity. 	V. Loss	V. Perplexity	
 1.0000e+00	 1.0852e+01	 1.0000e-04	 5.2090e+04	 1.0753e+01	 4.6859e+04	
 2.0000e+00	 1.0692e+01	 1.0000e-04	 4.4416e+04	 1.0546e+01	 3.8089e+04	
 3.0000e+00	 1.0418e+01	 1.0000e-04	 3.4053e+04	 1.0007e+01	 2.2286e+04	
 4.0000e+00	 9.1911e+00	 1.0000e-04	 1.3023e+04	 7.6760e+00	 2.1992e+03	
 5.0000e+00	 6.1759e+00	 1.0000e-04	 6.4104e+02	 6.2669e+00	 5.5909e+02	
 6.0000e+00	 5.2825e+00	 1.0000e-04	 2.0295e+02	 6.1969e+00	 5.3022e+02	
 7.0000e+00	 5.1074e+00	 1.0000e-04	 1.6904e+02	 6.1553e+00	 5.1161e+02	
 8.0000e+00	 5.0385e+00	 1.0000e-04	 1.5689e+02	 6.1242e+00	 4.9862e+02	
 9.0000e+00	 4.9675e+00	 1.0000e-04	 1.4647e+02	 6.0947e+00	 4.8674e+02	
 1.0000e+01	 4.8862e+00	 1.0000e-04	 1.3499e+02	 6.0731e+00	 4.7840e+02	
 1.1000e+01	 4.8336e+00	 1.0000e-04	 1.2822e+02	 6.0434e+00	 4.6594e+02	
 1.2000e+01	 4.7755e+00	 1.0000e-04	 1.2067e+02	 6.0162e+00	 4.5528e+02	
 1.3000e+01	 4.7510e+00	 1.0000e-04	 1.1772e+02	 5.9975e+00	 4.4866e+02	
 1.4000e+01	 4.6848e+00	 1.0000e-04	 1.1044e+02	 5.9718e+00	 4.3875e+02	
 1.5000e+01	 4.6215e+00	 1.0000e-04	 1.0381e+02	 5.9530e+00	 4.3205e+02	
 1.6000e+01	 4.5767e+00	 1.0000e-04	 9.9028e+01	 5.9278e+00	 4.2209e+02	
 1.7000e+01	 4.5331e+00	 1.0000e-04	 9.4998e+01	 5.9206e+00	 4.2129e+02	
 1.8000e+01	 4.4876e+00	 1.0000e-04	 9.0687e+01	 5.8961e+00	 4.1226e+02	
 1.9000e+01	 4.4517e+00	 1.0000e-04	 8.7678e+01	 5.8867e+00	 4.0996e+02	
 2.0000e+01	 4.4088e+00	 1.0000e-04	 8.3843e+01	 5.8658e+00	 4.0235e+02	
 2.1000e+01	 4.3576e+00	 1.0000e-04	 7.9643e+01	 5.8536e+00	 3.9873e+02	
 2.2000e+01	 4.3161e+00	 1.0000e-04	 7.6854e+01	 5.8453e+00	 3.9731e+02	
 2.3000e+01	 4.2770e+00	 1.0000e-04	 7.3556e+01	 5.8361e+00	 3.9485e+02	
 2.4000e+01	 4.2379e+00	 1.0000e-04	 7.0991e+01	 5.8292e+00	 3.9343e+02	
 2.5000e+01	 4.1927e+00	 1.0000e-04	 6.7956e+01	 5.8103e+00	 3.8697e+02	
 2.6000e+01	 4.1579e+00	 1.0000e-04	 6.5403e+01	 5.8038e+00	 3.8535e+02	
 2.7000e+01	 4.1305e+00	 1.0000e-04	 6.3918e+01	 5.7936e+00	 3.8250e+02	
 2.8000e+01	 4.1025e+00	 1.0000e-04	 6.2050e+01	 5.7848e+00	 3.8055e+02	
 2.9000e+01	 4.0599e+00	 1.0000e-04	 5.9457e+01	 5.7789e+00	 3.7943e+02	
 3.0000e+01	 4.0240e+00	 1.0000e-04	 5.7461e+01	 5.7744e+00	 3.7871e+02	
 3.1000e+01	 4.0023e+00	 1.0000e-04	 5.6348e+01	 5.7675e+00	 3.7728e+02	
 3.2000e+01	 3.9552e+00	 1.0000e-04	 5.3522e+01	 5.7628e+00	 3.7632e+02	
 3.3000e+01	 3.9474e+00	 1.0000e-04	 5.3308e+01	 5.7477e+00	 3.7162e+02	
 3.4000e+01	 3.9121e+00	 1.0000e-04	 5.1500e+01	 5.7500e+00	 3.7395e+02	
 3.5000e+01	 3.8764e+00	 1.0000e-04	 4.9712e+01	 5.7415e+00	 3.7126e+02	
 3.6000e+01	 3.8302e+00	 1.0000e-04	 4.7596e+01	 5.7283e+00	 3.6725e+02	
 3.7000e+01	 3.8182e+00	 1.0000e-04	 4.6917e+01	 5.7259e+00	 3.6733e+02	
 3.8000e+01	 3.7736e+00	 1.0000e-04	 4.4855e+01	 5.7251e+00	 3.6818e+02	
 3.9000e+01	 3.7498e+00	 1.0000e-04	 4.3729e+01	 5.7199e+00	 3.6691e+02	
 4.0000e+01	 3.7064e+00	 1.0000e-04	 4.1890e+01	 5.7084e+00	 3.6338e+02	
 4.1000e+01	 3.6848e+00	 1.0000e-04	 4.0882e+01	 5.7126e+00	 3.6607e+02	
 4.2000e+01	 3.6620e+00	 1.0000e-04	 4.0082e+01	 5.6984e+00	 3.6168e+02	
 4.3000e+01	 3.6288e+00	 1.0000e-04	 3.8753e+01	 5.6962e+00	 3.6184e+02	
 4.4000e+01	 3.6081e+00	 1.0000e-04	 3.7988e+01	 5.6918e+00	 3.6083e+02	
 4.5000e+01	 3.5661e+00	 1.0000e-04	 3.6361e+01	 5.6973e+00	 3.6425e+02	
 4.6000e+01	 3.5324e+00	 1.0000e-04	 3.5198e+01	 5.6925e+00	 3.6390e+02	
 4.7000e+01	 3.5018e+00	 1.0000e-04	 3.4213e+01	 5.6868e+00	 3.6225e+02	
 4.8000e+01	 3.4879e+00	 1.0000e-04	 3.3790e+01	 5.6880e+00	 3.6345e+02	
 4.9000e+01	 3.4548e+00	 1.0000e-04	 3.2652e+01	 5.6899e+00	 3.6487e+02	
 5.0000e+01	 3.4354e+00	 1.0000e-04	 3.1917e+01	 5.6912e+00	 3.6680e+02	
 5.1000e+01	 3.4045e+00	 1.0000e-04	 3.0958e+01	 5.6759e+00	 3.6142e+02	
 5.2000e+01	 3.3767e+00	 1.0000e-04	 3.0120e+01	 5.6827e+00	 3.6483e+02	
 5.3000e+01	 3.3376e+00	 1.0000e-04	 2.8887e+01	 5.6790e+00	 3.6372e+02	
 5.4000e+01	 3.3287e+00	 1.0000e-04	 2.8744e+01	 5.6759e+00	 3.6338e+02	
 5.5000e+01	 3.3018e+00	 1.0000e-04	 2.7945e+01	 5.6786e+00	 3.6521e+02	
 5.6000e+01	 3.2657e+00	 1.0000e-04	 2.6881e+01	 5.6854e+00	 3.6893e+02	
 5.7000e+01	 3.2481e+00	 1.0000e-04	 2.6549e+01	 5.6778e+00	 3.6697e+02	
 5.8000e+01	 3.2178e+00	 1.0000e-04	 2.5720e+01	 5.6760e+00	 3.6702e+02	
 5.9000e+01	 3.1788e+00	 1.0000e-04	 2.4660e+01	 5.6775e+00	 3.6846e+02	
 6.0000e+01	 3.1932e+00	 1.0000e-04	 2.5008e+01	 5.6757e+00	 3.6788e+02	
 6.1000e+01	 3.1451e+00	 1.0000e-04	 2.3822e+01	 5.6787e+00	 3.7024e+02	
 6.2000e+01	 3.1137e+00	 1.0000e-04	 2.3125e+01	 5.6798e+00	 3.7176e+02	
 6.3000e+01	 3.0873e+00	 1.0000e-04	 2.2511e+01	 5.6804e+00	 3.7203e+02	
 6.4000e+01	 3.0671e+00	 1.0000e-04	 2.2082e+01	 5.6768e+00	 3.7195e+02	
 6.5000e+01	 3.0177e+00	 1.0000e-04	 2.1048e+01	 5.6809e+00	 3.7419e+02	
 6.6000e+01	 3.0149e+00	 1.0000e-04	 2.0916e+01	 5.6787e+00	 3.7394e+02	
 6.7000e+01	 2.9896e+00	 1.0000e-04	 2.0418e+01	 5.6874e+00	 3.7876e+02	
 6.8000e+01	 2.9724e+00	 1.0000e-04	 2.0033e+01	 5.6856e+00	 3.7897e+02	
 6.9000e+01	 2.9370e+00	 1.0000e-04	 1.9388e+01	 5.6832e+00	 3.7846e+02	
 7.0000e+01	 2.9168e+00	 1.0000e-04	 1.8977e+01	 5.6846e+00	 3.7960e+02	
 7.1000e+01	 2.8952e+00	 1.0000e-04	 1.8455e+01	 5.6845e+00	 3.7946e+02	
 7.2000e+01	 2.8746e+00	 1.0000e-04	 1.8216e+01	 5.6913e+00	 3.8368e+02	
 7.3000e+01	 2.8386e+00	 1.0000e-04	 1.7515e+01	 5.6939e+00	 3.8543e+02	
 7.4000e+01	 2.8222e+00	 1.0000e-04	 1.7188e+01	 5.6850e+00	 3.8204e+02	
 7.5000e+01	 2.8153e+00	 1.0000e-04	 1.7095e+01	 5.6850e+00	 3.8279e+02	
 7.6000e+01	 2.7681e+00	 1.0000e-04	 1.6300e+01	 5.7102e+00	 3.9519e+02	
 7.7000e+01	 2.7408e+00	 1.0000e-04	 1.5878e+01	 5.7084e+00	 3.9555e+02	
 7.8000e+01	 2.7206e+00	 1.0000e-04	 1.5565e+01	 5.6935e+00	 3.8909e+02	
 7.9000e+01	 2.7070e+00	 1.0000e-04	 1.5280e+01	 5.6994e+00	 3.9200e+02	
 8.0000e+01	 2.6850e+00	 1.0000e-04	 1.4971e+01	 5.7113e+00	 3.9841e+02	
 8.1000e+01	 2.6537e+00	 1.0000e-04	 1.4562e+01	 5.7049e+00	 3.9592e+02	
 8.2000e+01	 2.6419e+00	 1.0000e-04	 1.4313e+01	 5.7140e+00	 4.0062e+02	
 8.3000e+01	 2.6119e+00	 1.0000e-04	 1.3921e+01	 5.7158e+00	 4.0182e+02	
 8.4000e+01	 2.5875e+00	 1.0000e-04	 1.3601e+01	 5.7073e+00	 3.9806e+02	
 8.5000e+01	 2.5749e+00	 1.0000e-04	 1.3422e+01	 5.7104e+00	 4.0064e+02	
 8.6000e+01	 2.5499e+00	 1.0000e-04	 1.3091e+01	 5.7286e+00	 4.0952e+02	
 8.7000e+01	 2.5263e+00	 1.0000e-04	 1.2730e+01	 5.7147e+00	 4.0348e+02	
 8.8000e+01	 2.5242e+00	 1.0000e-04	 1.2754e+01	 5.7208e+00	 4.0678e+02	
 8.9000e+01	 2.4757e+00	 1.0000e-04	 1.2171e+01	 5.7254e+00	 4.0934e+02	
 9.0000e+01	 2.4532e+00	 1.0000e-04	 1.1844e+01	 5.7393e+00	 4.1602e+02	
 9.1000e+01	 2.4370e+00	 1.0000e-04	 1.1649e+01	 5.7429e+00	 4.1744e+02	
 9.2000e+01	 2.4310e+00	 1.0000e-04	 1.1557e+01	 5.7475e+00	 4.1985e+02	
 9.3000e+01	 2.3836e+00	 1.0000e-04	 1.1056e+01	 5.7561e+00	 4.2467e+02	
 9.4000e+01	 2.3885e+00	 1.0000e-04	 1.1104e+01	 5.7506e+00	 4.2267e+02	
 9.5000e+01	 2.3653e+00	 1.0000e-04	 1.0818e+01	 5.7647e+00	 4.2997e+02	
 9.6000e+01	 2.3606e+00	 1.0000e-04	 1.0770e+01	 5.7572e+00	 4.2613e+02	
 9.7000e+01	 2.3132e+00	 1.0000e-04	 1.0294e+01	 5.7797e+00	 4.3811e+02	
 9.8000e+01	 2.3067e+00	 1.0000e-04	 1.0211e+01	 5.7798e+00	 4.3917e+02	
