Epoch	Training Loss.	Learning Rate:  	T. Perplexity. 	V. Loss	V. Perplexity	
 5.8000e+01	 3.2560e+00	 1.0000e-04	 2.6792e+01	 5.6573e+00	 3.5927e+02	
 5.9000e+01	 3.2310e+00	 1.0000e-04	 2.6075e+01	 5.6525e+00	 3.5795e+02	
 6.0000e+01	 3.2118e+00	 1.0000e-04	 2.5619e+01	 5.6525e+00	 3.5857e+02	
 6.1000e+01	 3.1689e+00	 1.0000e-04	 2.4499e+01	 5.6539e+00	 3.5985e+02	
 6.2000e+01	 3.1532e+00	 1.0000e-04	 2.4210e+01	 5.6480e+00	 3.5800e+02	
 6.3000e+01	 3.1290e+00	 1.0000e-04	 2.3570e+01	 5.6545e+00	 3.6170e+02	
 6.4000e+01	 3.1101e+00	 1.0000e-04	 2.3192e+01	 5.6458e+00	 3.5770e+02	
 6.5000e+01	 3.0794e+00	 1.0000e-04	 2.2531e+01	 5.6455e+00	 3.5890e+02	
 6.6000e+01	 3.0693e+00	 1.0000e-04	 2.2152e+01	 5.6481e+00	 3.6014e+02	
 6.7000e+01	 3.0173e+00	 1.0000e-04	 2.0941e+01	 5.6572e+00	 3.6528e+02	
 6.8000e+01	 3.0050e+00	 1.0000e-04	 2.0832e+01	 5.6522e+00	 3.6286e+02	
 6.9000e+01	 2.9873e+00	 1.0000e-04	 2.0412e+01	 5.6523e+00	 3.6388e+02	
 7.0000e+01	 2.9722e+00	 1.0000e-04	 2.0089e+01	 5.6528e+00	 3.6463e+02	
 7.1000e+01	 2.9453e+00	 1.0000e-04	 1.9568e+01	 5.6654e+00	 3.7051e+02	
 7.2000e+01	 2.9096e+00	 1.0000e-04	 1.8832e+01	 5.6524e+00	 3.6532e+02	
 7.3000e+01	 2.8937e+00	 1.0000e-04	 1.8494e+01	 5.6592e+00	 3.6863e+02	
 7.4000e+01	 2.8644e+00	 1.0000e-04	 1.8001e+01	 5.6661e+00	 3.7185e+02	
 7.5000e+01	 2.8361e+00	 1.0000e-04	 1.7480e+01	 5.6581e+00	 3.6919e+02	
 7.6000e+01	 2.8333e+00	 1.0000e-04	 1.7453e+01	 5.6557e+00	 3.6838e+02	
 7.7000e+01	 2.8029e+00	 1.0000e-04	 1.6952e+01	 5.6603e+00	 3.7160e+02	
 7.8000e+01	 2.7690e+00	 1.0000e-04	 1.6389e+01	 5.6572e+00	 3.7015e+02	
 7.9000e+01	 2.7668e+00	 1.0000e-04	 1.6368e+01	 5.6615e+00	 3.7276e+02	
 8.0000e+01	 2.7463e+00	 1.0000e-04	 1.5935e+01	 5.6661e+00	 3.7454e+02	
 8.1000e+01	 2.7343e+00	 1.0000e-04	 1.5762e+01	 5.6653e+00	 3.7559e+02	
 8.2000e+01	 2.7144e+00	 1.0000e-04	 1.5501e+01	 5.6641e+00	 3.7488e+02	
 8.3000e+01	 2.6657e+00	 1.0000e-04	 1.4761e+01	 5.6829e+00	 3.8334e+02	
 8.4000e+01	 2.6491e+00	 1.0000e-04	 1.4455e+01	 5.6746e+00	 3.7978e+02	
 8.5000e+01	 2.6428e+00	 1.0000e-04	 1.4377e+01	 5.6883e+00	 3.8707e+02	
 8.6000e+01	 2.6308e+00	 1.0000e-04	 1.4225e+01	 5.6847e+00	 3.8531e+02	
 8.7000e+01	 2.5880e+00	 1.0000e-04	 1.3594e+01	 5.6861e+00	 3.8626e+02	
 8.8000e+01	 2.5671e+00	 1.0000e-04	 1.3344e+01	 5.6832e+00	 3.8520e+02	
 8.9000e+01	 2.5505e+00	 1.0000e-04	 1.3139e+01	 5.6907e+00	 3.8840e+02	
 9.0000e+01	 2.5349e+00	 1.0000e-04	 1.2890e+01	 5.7021e+00	 3.9445e+02	
 9.1000e+01	 2.5040e+00	 1.0000e-04	 1.2524e+01	 5.6948e+00	 3.9164e+02	
