Epoch	Training Loss.	Learning Rate:  	T. Perplexity. 	V. Loss	V. Perplexity	
 1.0000e+00	 1.0851e+01	 1.0000e-04	 5.2044e+04	 1.0770e+01	 4.7668e+04	
 2.0000e+00	 1.0703e+01	 1.0000e-04	 4.4864e+04	 1.0573e+01	 3.9142e+04	
 3.0000e+00	 1.0442e+01	 1.0000e-04	 3.4901e+04	 1.0056e+01	 2.3421e+04	
 4.0000e+00	 9.2685e+00	 1.0000e-04	 1.3798e+04	 7.7986e+00	 2.4784e+03	
 5.0000e+00	 6.2743e+00	 1.0000e-04	 7.0990e+02	 6.2822e+00	 5.6431e+02	
 6.0000e+00	 5.2961e+00	 1.0000e-04	 2.0450e+02	 6.1929e+00	 5.2599e+02	
 7.0000e+00	 5.1102e+00	 1.0000e-04	 1.6931e+02	 6.1678e+00	 5.1727e+02	
 8.0000e+00	 5.0666e+00	 1.0000e-04	 1.6158e+02	 6.1452e+00	 5.0880e+02	
 9.0000e+00	 4.9785e+00	 1.0000e-04	 1.4800e+02	 6.1217e+00	 4.9971e+02	
 1.0000e+01	 4.9031e+00	 1.0000e-04	 1.3703e+02	 6.0940e+00	 4.8791e+02	
 1.1000e+01	 4.8547e+00	 1.0000e-04	 1.3051e+02	 6.0675e+00	 4.7703e+02	
 1.2000e+01	 4.7979e+00	 1.0000e-04	 1.2363e+02	 6.0388e+00	 4.6526e+02	
 1.3000e+01	 4.7649e+00	 1.0000e-04	 1.1909e+02	 6.0164e+00	 4.5618e+02	
 1.4000e+01	 4.6926e+00	 1.0000e-04	 1.1120e+02	 5.9972e+00	 4.4933e+02	
 1.5000e+01	 4.6520e+00	 1.0000e-04	 1.0642e+02	 5.9752e+00	 4.4137e+02	
 1.6000e+01	 4.6082e+00	 1.0000e-04	 1.0290e+02	 5.9485e+00	 4.3110e+02	
 1.7000e+01	 4.5307e+00	 1.0000e-04	 9.4696e+01	 5.9436e+00	 4.3088e+02	
 1.8000e+01	 4.4818e+00	 1.0000e-04	 9.0401e+01	 5.9204e+00	 4.2233e+02	
 1.9000e+01	 4.4487e+00	 1.0000e-04	 8.7573e+01	 5.9021e+00	 4.1601e+02	
 2.0000e+01	 4.3995e+00	 1.0000e-04	 8.3170e+01	 5.8881e+00	 4.1166e+02	
 2.1000e+01	 4.3629e+00	 1.0000e-04	 7.9963e+01	 5.8760e+00	 4.0821e+02	
 2.2000e+01	 4.3229e+00	 1.0000e-04	 7.7048e+01	 5.8637e+00	 4.0459e+02	
 2.3000e+01	 4.2876e+00	 1.0000e-04	 7.4431e+01	 5.8493e+00	 3.9986e+02	
 2.4000e+01	 4.2559e+00	 1.0000e-04	 7.2326e+01	 5.8317e+00	 3.9377e+02	
 2.5000e+01	 4.2117e+00	 1.0000e-04	 6.9413e+01	 5.8217e+00	 3.9101e+02	
 2.6000e+01	 4.1718e+00	 1.0000e-04	 6.6350e+01	 5.8123e+00	 3.8878e+02	
 2.7000e+01	 4.1266e+00	 1.0000e-04	 6.3585e+01	 5.8023e+00	 3.8614e+02	
 2.8000e+01	 4.0858e+00	 1.0000e-04	 6.1123e+01	 5.7978e+00	 3.8634e+02	
 2.9000e+01	 4.0560e+00	 1.0000e-04	 5.9264e+01	 5.7907e+00	 3.8465e+02	
 3.0000e+01	 4.0054e+00	 1.0000e-04	 5.6270e+01	 5.7767e+00	 3.8009e+02	
 3.1000e+01	 3.9841e+00	 1.0000e-04	 5.5158e+01	 5.7749e+00	 3.8106e+02	
