Epoch	Training Loss.	Learning Rate:  	T. Perplexity. 	V. Loss	V. Perplexity	
 1.0000e+00	 1.0861e+01	 1.0000e-04	 5.2503e+04	 1.0804e+01	 4.9323e+04	
 2.0000e+00	 1.0715e+01	 1.0000e-04	 4.5397e+04	 1.0578e+01	 3.9354e+04	
 3.0000e+00	 1.0074e+01	 1.0000e-04	 2.6480e+04	 9.0206e+00	 8.3322e+03	
 4.0000e+00	 7.3390e+00	 1.0000e-04	 2.4854e+03	 6.5160e+00	 7.0174e+02	
 5.0000e+00	 5.5582e+00	 1.0000e-04	 2.6983e+02	 6.2552e+00	 5.5392e+02	
 6.0000e+00	 5.2750e+00	 1.0000e-04	 1.9979e+02	 6.2395e+00	 5.5168e+02	
 7.0000e+00	 5.1912e+00	 1.0000e-04	 1.8263e+02	 6.2401e+00	 5.5599e+02	
 8.0000e+00	 5.1446e+00	 1.0000e-04	 1.7355e+02	 6.2415e+00	 5.6002e+02	
 9.0000e+00	 5.0973e+00	 1.0000e-04	 1.6573e+02	 6.2307e+00	 5.5584e+02	
 1.0000e+01	 5.0445e+00	 1.0000e-04	 1.5734e+02	 6.2231e+00	 5.5364e+02	
 1.1000e+01	 4.9937e+00	 1.0000e-04	 1.4915e+02	 6.2115e+00	 5.4941e+02	
 1.2000e+01	 4.9706e+00	 1.0000e-04	 1.4651e+02	 6.1911e+00	 5.3946e+02	
 1.3000e+01	 4.9066e+00	 1.0000e-04	 1.3718e+02	 6.1741e+00	 5.3172e+02	
 1.4000e+01	 4.8712e+00	 1.0000e-04	 1.3222e+02	 6.1547e+00	 5.2230e+02	
 1.5000e+01	 4.8561e+00	 1.0000e-04	 1.3024e+02	 6.1240e+00	 5.0736e+02	
 1.6000e+01	 4.8033e+00	 1.0000e-04	 1.2398e+02	 6.1087e+00	 5.0064e+02	
 1.7000e+01	 4.7634e+00	 1.0000e-04	 1.1913e+02	 6.0899e+00	 4.9249e+02	
 1.8000e+01	 4.7363e+00	 1.0000e-04	 1.1609e+02	 6.0637e+00	 4.8061e+02	
 1.9000e+01	 4.6957e+00	 1.0000e-04	 1.1122e+02	 6.0532e+00	 4.7680e+02	
 2.0000e+01	 4.6477e+00	 1.0000e-04	 1.0617e+02	 6.0331e+00	 4.6834e+02	
 2.1000e+01	 4.6056e+00	 1.0000e-04	 1.0213e+02	 6.0209e+00	 4.6414e+02	
 2.2000e+01	 4.5855e+00	 1.0000e-04	 9.9997e+01	 5.9960e+00	 4.5285e+02	
 2.3000e+01	 4.5453e+00	 1.0000e-04	 9.6061e+01	 5.9799e+00	 4.4639e+02	
 2.4000e+01	 4.5095e+00	 1.0000e-04	 9.2537e+01	 5.9671e+00	 4.4178e+02	
 2.5000e+01	 4.4801e+00	 1.0000e-04	 9.0031e+01	 5.9529e+00	 4.3691e+02	
 2.6000e+01	 4.4410e+00	 1.0000e-04	 8.7096e+01	 5.9332e+00	 4.2891e+02	
 2.7000e+01	 4.4110e+00	 1.0000e-04	 8.4396e+01	 5.9141e+00	 4.2152e+02	
 2.8000e+01	 4.3849e+00	 1.0000e-04	 8.2070e+01	 5.9011e+00	 4.1692e+02	
 2.9000e+01	 4.3535e+00	 1.0000e-04	 7.9551e+01	 5.8955e+00	 4.1620e+02	
 3.0000e+01	 4.3172e+00	 1.0000e-04	 7.6950e+01	 5.8774e+00	 4.0899e+02	
 3.1000e+01	 4.2856e+00	 1.0000e-04	 7.4526e+01	 5.8729e+00	 4.0861e+02	
 3.2000e+01	 4.2603e+00	 1.0000e-04	 7.2836e+01	 5.8529e+00	 4.0050e+02	
 3.3000e+01	 4.2229e+00	 1.0000e-04	 7.0021e+01	 5.8437e+00	 3.9819e+02	
 3.4000e+01	 4.1956e+00	 1.0000e-04	 6.8231e+01	 5.8359e+00	 3.9617e+02	
 3.5000e+01	 4.1744e+00	 1.0000e-04	 6.6953e+01	 5.8231e+00	 3.9132e+02	
 3.6000e+01	 4.1415e+00	 1.0000e-04	 6.4557e+01	 5.8173e+00	 3.9038e+02	
 3.7000e+01	 4.1076e+00	 1.0000e-04	 6.2412e+01	 5.8074e+00	 3.8721e+02	
 3.8000e+01	 4.0893e+00	 1.0000e-04	 6.1344e+01	 5.8003e+00	 3.8544e+02	
 3.9000e+01	 4.0555e+00	 1.0000e-04	 5.9352e+01	 5.7894e+00	 3.8198e+02	
 4.0000e+01	 4.0212e+00	 1.0000e-04	 5.7535e+01	 5.7775e+00	 3.7795e+02	
 4.1000e+01	 4.0053e+00	 1.0000e-04	 5.6415e+01	 5.7688e+00	 3.7521e+02	
 4.2000e+01	 3.9610e+00	 1.0000e-04	 5.4153e+01	 5.7671e+00	 3.7600e+02	
 4.3000e+01	 3.9441e+00	 1.0000e-04	 5.3284e+01	 5.7619e+00	 3.7517e+02	
 4.4000e+01	 3.9235e+00	 1.0000e-04	 5.2147e+01	 5.7608e+00	 3.7554e+02	
 4.5000e+01	 3.9019e+00	 1.0000e-04	 5.1237e+01	 5.7398e+00	 3.6753e+02	
 4.6000e+01	 3.8783e+00	 1.0000e-04	 5.0036e+01	 5.7398e+00	 3.6900e+02	
 4.7000e+01	 3.8535e+00	 1.0000e-04	 4.8566e+01	 5.7254e+00	 3.6345e+02	
 4.8000e+01	 3.8282e+00	 1.0000e-04	 4.7449e+01	 5.7314e+00	 3.6730e+02	
 4.9000e+01	 3.7862e+00	 1.0000e-04	 4.5587e+01	 5.7252e+00	 3.6613e+02	
 5.0000e+01	 3.7702e+00	 1.0000e-04	 4.4880e+01	 5.7041e+00	 3.5807e+02	
 5.1000e+01	 3.7344e+00	 1.0000e-04	 4.3250e+01	 5.7074e+00	 3.6061e+02	
 5.2000e+01	 3.7104e+00	 1.0000e-04	 4.2106e+01	 5.7054e+00	 3.6034e+02	
 5.3000e+01	 3.6905e+00	 1.0000e-04	 4.1313e+01	 5.7106e+00	 3.6372e+02	
 5.4000e+01	 3.6725e+00	 1.0000e-04	 4.0921e+01	 5.6996e+00	 3.6035e+02	
 5.5000e+01	 3.6428e+00	 1.0000e-04	 3.9609e+01	 5.6926e+00	 3.5792e+02	
 5.6000e+01	 3.6084e+00	 1.0000e-04	 3.8205e+01	 5.7020e+00	 3.6290e+02	
 5.7000e+01	 3.6046e+00	 1.0000e-04	 3.8041e+01	 5.6866e+00	 3.5720e+02	
 5.8000e+01	 3.5727e+00	 1.0000e-04	 3.6829e+01	 5.6832e+00	 3.5675e+02	
 5.9000e+01	 3.5584e+00	 1.0000e-04	 3.6413e+01	 5.6904e+00	 3.6062e+02	
 6.0000e+01	 3.5322e+00	 1.0000e-04	 3.5307e+01	 5.6826e+00	 3.5846e+02	
 6.1000e+01	 3.4832e+00	 1.0000e-04	 3.3791e+01	 5.6814e+00	 3.5829e+02	
 6.2000e+01	 3.4825e+00	 1.0000e-04	 3.3778e+01	 5.6747e+00	 3.5677e+02	
 6.3000e+01	 3.4557e+00	 1.0000e-04	 3.2843e+01	 5.6677e+00	 3.5470e+02	
 6.4000e+01	 3.4380e+00	 1.0000e-04	 3.2201e+01	 5.6683e+00	 3.5531e+02	
 6.5000e+01	 3.4114e+00	 1.0000e-04	 3.1333e+01	 5.6674e+00	 3.5581e+02	
 6.6000e+01	 3.3802e+00	 1.0000e-04	 3.0305e+01	 5.6653e+00	 3.5551e+02	
 6.7000e+01	 3.3654e+00	 1.0000e-04	 2.9893e+01	 5.6647e+00	 3.5584e+02	
 6.8000e+01	 3.3591e+00	 1.0000e-04	 2.9818e+01	 5.6576e+00	 3.5363e+02	
 6.9000e+01	 3.3194e+00	 1.0000e-04	 2.8714e+01	 5.6639e+00	 3.5766e+02	
 7.0000e+01	 3.3080e+00	 1.0000e-04	 2.8206e+01	 5.6519e+00	 3.5292e+02	
 7.1000e+01	 3.2813e+00	 1.0000e-04	 2.7448e+01	 5.6636e+00	 3.5855e+02	
 7.2000e+01	 3.2685e+00	 1.0000e-04	 2.7103e+01	 5.6647e+00	 3.6001e+02	
 7.3000e+01	 3.2394e+00	 1.0000e-04	 2.6385e+01	 5.6617e+00	 3.5894e+02	
 7.4000e+01	 3.2166e+00	 1.0000e-04	 2.5726e+01	 5.6588e+00	 3.5821e+02	
 7.5000e+01	 3.1820e+00	 1.0000e-04	 2.4834e+01	 5.6556e+00	 3.5830e+02	
 7.6000e+01	 3.1891e+00	 1.0000e-04	 2.5040e+01	 5.6654e+00	 3.6296e+02	
 7.7000e+01	 3.1534e+00	 1.0000e-04	 2.4173e+01	 5.6622e+00	 3.6168e+02	
 7.8000e+01	 3.1343e+00	 1.0000e-04	 2.3685e+01	 5.6407e+00	 3.5254e+02	
 7.9000e+01	 3.1194e+00	 1.0000e-04	 2.3382e+01	 5.6680e+00	 3.6586e+02	
 8.0000e+01	 3.0787e+00	 1.0000e-04	 2.2349e+01	 5.6469e+00	 3.5637e+02	
 8.1000e+01	 3.0603e+00	 1.0000e-04	 2.1945e+01	 5.6653e+00	 3.6574e+02	
 8.2000e+01	 3.0468e+00	 1.0000e-04	 2.1720e+01	 5.6637e+00	 3.6588e+02	
 8.3000e+01	 3.0177e+00	 1.0000e-04	 2.1001e+01	 5.6577e+00	 3.6349e+02	
 8.4000e+01	 2.9973e+00	 1.0000e-04	 2.0668e+01	 5.6585e+00	 3.6480e+02	
 8.5000e+01	 2.9869e+00	 1.0000e-04	 2.0401e+01	 5.6567e+00	 3.6388e+02	
 8.6000e+01	 2.9620e+00	 1.0000e-04	 1.9867e+01	 5.6647e+00	 3.6835e+02	
 8.7000e+01	 2.9633e+00	 1.0000e-04	 1.9942e+01	 5.6564e+00	 3.6423e+02	
 8.8000e+01	 2.9254e+00	 1.0000e-04	 1.9082e+01	 5.6573e+00	 3.6540e+02	
 8.9000e+01	 2.9093e+00	 1.0000e-04	 1.8769e+01	 5.6648e+00	 3.6947e+02	
 9.0000e+01	 2.8805e+00	 1.0000e-04	 1.8272e+01	 5.6690e+00	 3.7197e+02	
 9.1000e+01	 2.8539e+00	 1.0000e-04	 1.7789e+01	 5.6638e+00	 3.7007e+02	
 9.2000e+01	 2.8342e+00	 1.0000e-04	 1.7447e+01	 5.6837e+00	 3.8065e+02	
